,experiment_id,num_time_steps_in_coordination_scale,gsr_time_steps_in_coordination_scale,time_step_size,final_sync_proportion,sync_per_time_step,sync_proportion_per_time_step,gsr
10,exp_2022_11_15_13,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.6363636363636364,"[False, False, False, False, False, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.13636363636363635, 0.18181818181818182, 0.18181818181818182, 0.22727272727272727, 0.2727272727272727, 0.3181818181818182, 0.36363636363636365, 0.4090909090909091, 0.45454545454545453, 0.5, 0.5454545454545454, 0.5909090909090909, 0.6363636363636364, 0.6363636363636364]","[[0.20667572, 0.20397588, 0.20744009, 0.211823845, 0.208492025, 0.20665586000000002, 0.20520212999999998, 0.203625675, 0.202673175, 0.2064725, 0.207870585, 0.205196835, 0.21027006499999998, 0.21088728499999998, 0.206583355, 0.20452879, 0.20320598, 0.204967775, 0.207233205, 0.20485725999999999, 0.20285768999999998, 0.20498649, 0.20319651, 0.20191177, 0.20414935, 0.20283969500000001, 0.203706595, 0.204809725, 0.20273249499999998, 0.200713485, 0.202161705, 0.20290845999999998, 0.20067938500000002, 0.19939431, 0.20098829, 0.202803165, 0.20034821, 0.19890665999999999, 0.198834865, 0.201273255], [0.51142592, 0.51022074, 0.52474846, 0.529958675, 0.5384555249999999, 0.529035465, 0.5184301649999999, 0.52771651, 0.544216085, 0.53546786, 0.536740185, 0.52972939, 0.5247928550000001, 0.522197685, 0.52049952, 0.51882733, 0.517237025, 0.5158983899999999, 0.51461205, 0.5135812, 0.51275444, 0.517707615, 0.531989055, 0.52463028, 0.5178370050000001, 0.52225688, 0.528672635, 0.51981595, 0.516282275, 0.5153104599999999, 0.51339476, 0.5134343, 0.521615175, 0.517580045, 0.512341845, 0.510323085, 0.510650045, 0.51163463, 0.5082518149999999, 0.505966665], [0.0371420515, 0.037234131499999996, 0.0371848745, 0.037160542, 0.0371382115, 0.037129349, 0.0371282665, 0.037126677500000003, 0.037116200999999995, 0.0371616415, 0.0371901095, 0.037167158, 0.037152387, 0.037136745, 0.037119903, 0.037127392, 0.0371564065, 0.037281026, 0.0372771885, 0.037273767, 0.037269907500000005, 0.0372756105, 0.0373646705, 0.037569332000000004, 0.037603409000000004, 0.0376982655, 0.037772652, 0.0378761455, 0.037918387, 0.037940916000000005, 0.037967296, 0.0379661305, 0.0379867535, 0.037997757, 0.038004522, 0.0379951005, 0.038019105500000004, 0.038034492499999996, 0.0380384215, 0.0380453655]]"
11,exp_2022_11_17_15,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.8636363636363636,"[False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False]","[0.0, 0.045454545454545456, 0.09090909090909091, 0.13636363636363635, 0.18181818181818182, 0.22727272727272727, 0.2727272727272727, 0.3181818181818182, 0.36363636363636365, 0.4090909090909091, 0.4090909090909091, 0.45454545454545453, 0.5, 0.5454545454545454, 0.5909090909090909, 0.6363636363636364, 0.6818181818181818, 0.7272727272727273, 0.7727272727272727, 0.8181818181818182, 0.8636363636363636, 0.8636363636363636]","[[0.229771405, 0.22578132, 0.222575235, 0.224493975, 0.22687391, 0.22588007999999998, 0.22585984499999998, 0.22606626, 0.226440235, 0.23135438, 0.23482107, 0.23501153, 0.23420779, 0.23298723, 0.23299620999999998, 0.23230733999999997, 0.230526425, 0.228351415, 0.22392633, 0.23018711, 0.23273978, 0.23228956499999998, 0.2379771, 0.239942965, 0.23828059, 0.236120245, 0.232624325, 0.229196485, 0.227749165, 0.22867559499999998, 0.22820393, 0.232482415, 0.239843545, 0.24065841500000001, 0.23834835000000001, 0.239185965, 0.24076519000000002, 0.23872611500000002, 0.23506229999999997, 0.23082573499999998], [0.455158585, 0.45889613500000004, 0.461289225, 0.46756777, 0.46179733, 0.454736495, 0.45062597, 0.45160737500000003, 0.448785065, 0.44463393500000004, 0.44134889, 0.438454425, 0.43927858999999997, 0.4487771, 0.44638487, 0.44097598499999996, 0.43767660999999997, 0.43615842, 0.437222875, 0.43425328999999996, 0.430615685, 0.427839865, 0.427656795, 0.43369763499999997, 0.43346377500000005, 0.42884327499999997, 0.42493461, 0.42178402, 0.41926842999999997, 0.417561125, 0.416640295, 0.42269401500000003, 0.429766075, 0.427723165, 0.42353672000000003, 0.418235125, 0.41993317499999994, 0.44806590999999996, 0.45011185499999995, 0.435843565], [0.07575619750000001, 0.0756504635, 0.075775606, 0.076773466, 0.07829386099999999, 0.0789185495, 0.078790524, 0.0785593085, 0.07833888, 0.0781486175, 0.07797912400000001, 0.077830629, 0.07770265700000001, 0.077568573, 0.0774524385, 0.0773587515, 0.07730182199999999, 0.077309195, 0.0772241175, 0.07714504350000001, 0.07703154, 0.07698195000000001, 0.076936118, 0.076846995, 0.0767846925, 0.0767344155, 0.076630357, 0.076539314, 0.0766452605, 0.076766401, 0.0767482525, 0.076867393, 0.0769866805, 0.076926192, 0.076841809, 0.0767825725, 0.07673331550000001, 0.0766923585, 0.0767963895, 0.0769779265]]"
12,exp_2022_11_18_10,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.6363636363636364,"[False, True, True, True, True, True, True, False, True, True, False, True, True, True, True, False, True, True, False, False, False, False]","[0.0, 0.045454545454545456, 0.09090909090909091, 0.13636363636363635, 0.18181818181818182, 0.22727272727272727, 0.2727272727272727, 0.2727272727272727, 0.3181818181818182, 0.36363636363636365, 0.36363636363636365, 0.4090909090909091, 0.45454545454545453, 0.5, 0.5454545454545454, 0.5454545454545454, 0.5909090909090909, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364, 0.6363636363636364]","[[0.50534319, 0.5010087200000001, 0.527433515, 0.522254235, 0.506048935, 0.51533308, 0.54020164, 0.54707239, 0.5236407049999999, 0.521976845, 0.542213275, 0.56126449, 0.535646255, 0.51949382, 0.511482415, 0.50552736, 0.499124895, 0.49380808000000004, 0.49271088999999996, 0.489092755, 0.48349416, 0.47905816, 0.47558670999999997, 0.472402625, 0.47346995999999997, 0.49405825, 0.49676350999999996, 0.48743426999999995, 0.503599025, 0.52192824, 0.5055772000000001, 0.495068785, 0.50618598, 0.552655275, 0.570609345, 0.54299975, 0.54101933, 0.552024205, 0.5453622450000001, 0.52419658], [0.173059395, 0.172130255, 0.17223528000000002, 0.17223049499999998, 0.171222315, 0.17023175, 0.169316555, 0.168447355, 0.16806309, 0.16749595500000003, 0.16660038, 0.16564917999999998, 0.16487627, 0.16407477, 0.16332194, 0.162604505, 0.1618418, 0.161084875, 0.16034368499999999, 0.159633105, 0.159061355, 0.15847156, 0.157776445, 0.1571633, 0.15664883500000001, 0.155990785, 0.15533648, 0.15470612, 0.15407417499999998, 0.153460155, 0.1529058, 0.15232294, 0.151759665, 0.15123324, 0.15076074, 0.15122952, 0.15179318, 0.15394892999999998, 0.17048226, 0.179647015], [0.020116274500000003, 0.019916646, 0.019746596999999998, 0.019622111499999997, 0.019517689, 0.0194359525, 0.0202792055, 0.021410846499999997, 0.021471491500000002, 0.021248841, 0.020989953, 0.0208232025, 0.020681289999999998, 0.0205587395, 0.0204593595, 0.0203657815, 0.020291180500000002, 0.0201905345, 0.020101103999999998, 0.0200417305, 0.0199801395, 0.0199414835, 0.0199725055, 0.0199364665, 0.0198844735, 0.019825879, 0.0197862425, 0.0199305075, 0.020104443500000003, 0.020032909499999998, 0.0199648165, 0.019923221499999998, 0.020025002500000003, 0.020134769499999997, 0.020047138, 0.019957689, 0.0198906545, 0.0198212055, 0.019767009, 0.019719519]]"
13,exp_2022_11_22_10,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.13636363636363635,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.13636363636363635, 0.13636363636363635]","[[0.0566755175, 0.0565433745, 0.056384269, 0.056328390500000006, 0.056256413, 0.0565427835, 0.057470943, 0.058092822999999995, 0.058209027999999996, 0.0584730525, 0.0591725675, 0.059961068500000006, 0.060118974500000005, 0.0599824795, 0.0597530295, 0.060058279, 0.0606169505, 0.0608310585, 0.060584298, 0.060158038, 0.059686307, 0.0594170215, 0.0592377985, 0.0590232705, 0.0592310905, 0.05880524, 0.058629983499999996, 0.0585529095, 0.058270137, 0.058061258000000004, 0.0577435465, 0.0573695335, 0.0571659305, 0.057029866, 0.0570713455, 0.0571270385, 0.0573989965, 0.057402533, 0.0573667545, 0.0573851875], [0.214131675, 0.21296266, 0.21173598500000002, 0.21174199000000002, 0.211188535, 0.210736005, 0.210028375, 0.20971990999999998, 0.20913426999999998, 0.20812735, 0.207314005, 0.20732900499999998, 0.208312975, 0.210436635, 0.21061538999999999, 0.210613725, 0.209940095, 0.209261595, 0.20883947500000002, 0.20831455, 0.207489395, 0.20631483, 0.20560904000000002, 0.205414025, 0.205038415, 0.20489373, 0.20516134, 0.20464085, 0.204054745, 0.20340529, 0.203269775, 0.20672058499999998, 0.211766215, 0.213378615, 0.22395484499999999, 0.22864192, 0.22465851, 0.22145542, 0.22007169999999998, 0.21907032999999998], [0.27892279, 0.27719834, 0.288084465, 0.30061639, 0.29612736500000003, 0.2883452, 0.28300565, 0.27960277, 0.27719361, 0.27574072, 0.27428417499999996, 0.27302664, 0.27743748, 0.28247911, 0.280010495, 0.27620448, 0.273502215, 0.27172866, 0.270586205, 0.269453495, 0.2685187, 0.267705505, 0.267901395, 0.26759991499999997, 0.266576635, 0.266763625, 0.266109755, 0.26634351500000003, 0.268928045, 0.26806947000000003, 0.26567345, 0.26369139, 0.262312755, 0.26130415, 0.26112504999999997, 0.262519565, 0.27244173499999996, 0.28058000499999997, 0.28077304999999997, 0.28161042]]"
14,exp_2023_01_31_14,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.09090909090909091,"[False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False]","[0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091]","[[0.3884377, 0.38584669, 0.39717683000000004, 0.42763452999999996, 0.42442174, 0.424004495, 0.42231953, 0.424029935, 0.44707687, 0.43976956, 0.430764245, 0.43059019, 0.43296988, 0.431917215, 0.41892539, 0.41131517, 0.41307317, 0.41887444, 0.412474585, 0.41251058, 0.41354837000000005, 0.408276335, 0.409877455, 0.422373775, 0.440452825, 0.435367615, 0.44472993000000005, 0.45026601, 0.43804766, 0.42892436500000003, 0.45004758, 0.44836755500000003, 0.43161217, 0.423069865, 0.41677955, 0.41338176, 0.41385461, 0.40894383500000003, 0.404356225, 0.40320005000000003], [0.43473997, 0.4311114, 0.43708875999999997, 0.44346981, 0.44013081, 0.44411373, 0.4471286, 0.44680221000000003, 0.44259707499999995, 0.43756016000000003, 0.43491773, 0.43322774000000003, 0.42979855, 0.426707175, 0.42375188999999996, 0.42084283999999994, 0.418441895, 0.416345935, 0.41436966499999994, 0.42613633, 0.43763206, 0.438788165, 0.44243627500000005, 0.442400715, 0.43609384, 0.43022065499999995, 0.42718416, 0.425539975, 0.422663855, 0.420613405, 0.41914995, 0.41899747499999995, 0.424046665, 0.42849687000000003, 0.424173325, 0.421777405, 0.4379282, 0.444910645, 0.435765, 0.43054244500000005], [0.48247021500000004, 0.47968386, 0.47699839, 0.47528731999999996, 0.47587279000000005, 0.47015974, 0.46515426, 0.46641073499999997, 0.466716195, 0.46322519, 0.46117593999999995, 0.45860187500000005, 0.46021118, 0.45859962000000004, 0.45485285500000006, 0.454013305, 0.45862206, 0.462845525, 0.464226425, 0.46425157, 0.46449949500000004, 0.46505800999999997, 0.46782360500000003, 0.466683575, 0.462139865, 0.457741355, 0.4580055, 0.45932162499999996, 0.45775267999999997, 0.45287585999999996, 0.45200323, 0.45643189999999995, 0.456764335, 0.4534474, 0.44928533000000004, 0.44966179500000003, 0.45252904, 0.452142255, 0.448676305, 0.448154435]]"
15,exp_2023_02_03_10,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,1.0,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[0.045454545454545456, 0.09090909090909091, 0.13636363636363635, 0.18181818181818182, 0.22727272727272727, 0.2727272727272727, 0.3181818181818182, 0.36363636363636365, 0.4090909090909091, 0.45454545454545453, 0.5, 0.5454545454545454, 0.5909090909090909, 0.6363636363636364, 0.6818181818181818, 0.7272727272727273, 0.7727272727272727, 0.8181818181818182, 0.8636363636363636, 0.9090909090909091, 0.9545454545454546, 1.0]","[[0.42531018000000004, 0.423719145, 0.429669445, 0.43331100999999994, 0.42820076, 0.428587635, 0.42826379000000003, 0.43752051000000003, 0.439042355, 0.434348365, 0.428562965, 0.42563791, 0.426495915, 0.428375545, 0.42529757500000004, 0.422351405, 0.420398285, 0.41899904499999996, 0.417920165, 0.41691024, 0.416190355, 0.41554282, 0.428337765, 0.438190745, 0.43938978, 0.434178695, 0.437575945, 0.438094715, 0.42982059, 0.42476509, 0.42276803, 0.42315146499999995, 0.42113203, 0.419785095, 0.41812693500000003, 0.416742725, 0.41559058, 0.414391565, 0.41331378999999996, 0.412349135], [0.151868245, 0.154005165, 0.15170531499999998, 0.16194545999999999, 0.17038765, 0.171646, 0.17283342499999998, 0.16458230000000001, 0.16419103, 0.16380959, 0.15914731, 0.15830044, 0.16320381, 0.15991726, 0.156059625, 0.15360957, 0.15196414, 0.15038232, 0.14890032, 0.148008875, 0.147434475, 0.146591805, 0.14523824, 0.1445511, 0.14494603, 0.146419885, 0.14514089500000002, 0.14362905, 0.145998435, 0.147479125, 0.14495462, 0.142946605, 0.141314035, 0.140180845, 0.14029857, 0.139461615, 0.14372453999999998, 0.153512815, 0.16780597, 0.163549615], [0.35789077999999996, 0.357062475, 0.35661656999999997, 0.35832942500000003, 0.35973673, 0.35793812, 0.35670857499999997, 0.35580464, 0.35524290999999997, 0.355091135, 0.354352535, 0.354286045, 0.35345909, 0.35246867000000004, 0.351614155, 0.35084897499999995, 0.35052645499999996, 0.35018898, 0.349289075, 0.34917987500000003, 0.34879191499999995, 0.347812425, 0.35115508, 0.353955715, 0.35186407000000003, 0.350122895, 0.34904589, 0.34840479, 0.34745233, 0.34665405499999996, 0.3466981, 0.346187405, 0.34604801, 0.3457935, 0.34468600000000005, 0.34380721999999997, 0.34289694, 0.342028775, 0.34124499999999997, 0.34045514]]"
16,exp_2023_02_10_10,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.5,"[True, False, False, False, True, True, False, False, False, True, False, False, True, True, True, True, True, True, False, True, False, False]","[0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.09090909090909091, 0.13636363636363635, 0.13636363636363635, 0.13636363636363635, 0.13636363636363635, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.22727272727272727, 0.2727272727272727, 0.3181818181818182, 0.36363636363636365, 0.4090909090909091, 0.45454545454545453, 0.45454545454545453, 0.5, 0.5, 0.5]","[[0.40276484, 0.39723047499999997, 0.39522175, 0.39294760500000003, 0.391216625, 0.3931608, 0.39231535, 0.38995020500000005, 0.38563392999999996, 0.38551772999999995, 0.38125829000000006, 0.37718731, 0.37701019, 0.37531987, 0.37984416000000004, 0.38083002, 0.38952182, 0.41120213499999997, 0.40984137, 0.40034935, 0.393036885, 0.384818565, 0.381359795, 0.37706207999999997, 0.39126124500000004, 0.40747981000000005, 0.4047328, 0.39459149, 0.38414514, 0.388014365, 0.38673517500000004, 0.37976471500000003, 0.376958055, 0.369911435, 0.36639917, 0.36531815, 0.36539941, 0.385430795, 0.39860542000000004, 0.38805431], [0.49073644, 0.485402755, 0.490408725, 0.49741050000000003, 0.48931501, 0.483713185, 0.487862275, 0.48707517, 0.48088610000000004, 0.476221465, 0.47375212499999997, 0.47752322999999997, 0.489196395, 0.483502195, 0.4764293, 0.48137555499999996, 0.48090125, 0.473841755, 0.46916110000000005, 0.466295205, 0.465018325, 0.46534858, 0.46611737499999994, 0.47354184, 0.47143203499999997, 0.46816631999999997, 0.47029806, 0.46556304, 0.464677275, 0.464142785, 0.459709705, 0.4600758, 0.477980165, 0.499614685, 0.515285225, 0.508448585, 0.49352551499999997, 0.49651565499999994, 0.48979364, 0.48167317], [0.13968514, 0.138851125, 0.13833695499999998, 0.138340535, 0.13777996, 0.13805886, 0.13822246, 0.13761999, 0.137002775, 0.13633024000000002, 0.135716425, 0.13516024, 0.13484103, 0.1345692, 0.13402033, 0.133651735, 0.133900215, 0.13362548, 0.133033935, 0.13277104, 0.132832465, 0.13251306, 0.132137605, 0.131690955, 0.131623275, 0.132635045, 0.132925765, 0.132288915, 0.13158735500000002, 0.13102472, 0.130620125, 0.130248095, 0.1298157, 0.129397935, 0.12907980500000002, 0.128746255, 0.12839631499999998, 0.128210725, 0.12794261499999998, 0.12756098]]"
17,exp_2023_02_16_14,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.6818181818181818,"[False, False, False, True, True, True, True, True, False, True, False, True, False, True, True, True, True, True, True, True, True, False]","[0.0, 0.0, 0.0, 0.045454545454545456, 0.09090909090909091, 0.13636363636363635, 0.18181818181818182, 0.22727272727272727, 0.22727272727272727, 0.2727272727272727, 0.2727272727272727, 0.3181818181818182, 0.3181818181818182, 0.36363636363636365, 0.4090909090909091, 0.45454545454545453, 0.5, 0.5454545454545454, 0.5909090909090909, 0.6363636363636364, 0.6818181818181818, 0.6818181818181818]","[[0.13752675, 0.134337495, 0.13438824, 0.138024015, 0.13538251499999998, 0.13407627, 0.140627585, 0.138946915, 0.13496137, 0.13252972500000001, 0.13113416, 0.13075847, 0.133772575, 0.1379318, 0.13463344, 0.131883005, 0.130695955, 0.132431365, 0.13817779, 0.141120075, 0.13703526, 0.133592285, 0.133152965, 0.13377478, 0.1318716, 0.13015522000000002, 0.12900871, 0.128065945, 0.12719141, 0.12637027, 0.12565033, 0.12493111000000001, 0.124336855, 0.12438650000000001, 0.12586018, 0.12611541, 0.12465202, 0.12363489, 0.123291825, 0.122672945], [0.0490987455, 0.049049132, 0.049001846, 0.048963569, 0.0489493225, 0.04890869849999999, 0.048875537, 0.048848546500000006, 0.0488271715, 0.0488126555, 0.0488002145, 0.04876781399999999, 0.0487562735, 0.048731057499999994, 0.0487220445, 0.048679762, 0.048645704, 0.048642759, 0.048660512, 0.048552993, 0.048602686000000006, 0.048595685, 0.048591811500000005, 0.048634135499999995, 0.0486415245, 0.0486373795, 0.04860809, 0.0485757015, 0.048530422499999996, 0.048488384499999995, 0.048458824, 0.048311187000000005, 0.0480591705, 0.048185243, 0.0482170115, 0.048190379, 0.0481780055, 0.048138655999999995, 0.0481020805, 0.0480613125], [0.17066375, 0.16997454999999997, 0.17040516, 0.17293885, 0.17357138, 0.174752835, 0.17489268, 0.17479925500000001, 0.173770335, 0.17285555500000002, 0.17338311999999997, 0.17651616, 0.17768319000000002, 0.17603594, 0.17486447, 0.17414275, 0.1735414, 0.1728666, 0.172343835, 0.171879025, 0.171677635, 0.17133778500000002, 0.17206482999999997, 0.17366055500000002, 0.173450845, 0.17382915499999999, 0.17422445, 0.17418198499999998, 0.173367425, 0.17309049, 0.17283957, 0.17210008, 0.17158641, 0.17098486499999999, 0.17050937000000002, 0.170036785, 0.169709985, 0.17133556, 0.17418232499999997, 0.17412468]]"
18,exp_2023_02_21_14,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.09090909090909091,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091]","[[0.154357975, 0.15400684, 0.153604515, 0.15320734, 0.1527569, 0.15240746, 0.152681445, 0.15310107, 0.15507114, 0.15580761499999998, 0.156778995, 0.15687945, 0.155020765, 0.15374666, 0.152983655, 0.15241589, 0.152391815, 0.152666735, 0.152559305, 0.152643345, 0.15201299499999998, 0.151304575, 0.15081898999999999, 0.150511505, 0.15037813, 0.150111105, 0.14982341999999998, 0.149945505, 0.15080762, 0.15026171, 0.14954140999999999, 0.14911135, 0.148780635, 0.148456435, 0.14824261, 0.14810175, 0.14780785, 0.14770028500000001, 0.14799637000000002, 0.14775503], [0.107289, 0.10669687, 0.10593551, 0.10736466500000001, 0.110675085, 0.10972514, 0.10797214000000001, 0.107209825, 0.106679995, 0.10726046, 0.11043971000000001, 0.112303025, 0.11073771, 0.109162005, 0.10876891999999999, 0.110946935, 0.11039666000000001, 0.1087867, 0.10794416500000001, 0.107285955, 0.10673285, 0.10604618, 0.106435975, 0.110244705, 0.11491604000000001, 0.114542495, 0.116035185, 0.11596017, 0.11703498500000001, 0.118294895, 0.116196485, 0.114667215, 0.11378795500000001, 0.11288831, 0.11215811499999999, 0.11159755499999999, 0.110740035, 0.109995355, 0.10927305000000001, 0.10885583], [0.3053444, 0.30320799, 0.30094239, 0.29935128, 0.298282855, 0.29689043000000004, 0.29470790999999996, 0.293983105, 0.29456639500000004, 0.29425078, 0.30092231, 0.30406507, 0.30100943, 0.29777341, 0.2958855, 0.294808685, 0.29308166, 0.291721185, 0.291254745, 0.291966945, 0.29110081, 0.28939615, 0.288388365, 0.28771068499999997, 0.28608941, 0.284582305, 0.283745955, 0.28282527, 0.28162948, 0.280733035, 0.28111561, 0.28381856, 0.28432679, 0.288832785, 0.307141735, 0.31279404, 0.314777085, 0.33558746, 0.348654085, 0.36213396000000003]]"
19,exp_2023_04_28_10,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",1.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[0.39729886000000003, 0.39519703, 0.39383215499999996, 0.39680124499999997, 0.40248752000000004, 0.4085196, 0.408152715, 0.40229617500000003, 0.40639676999999996, 0.425128015, 0.43027429, 0.423902755, 0.42160268, 0.42029829, 0.41538739999999996, 0.409124935, 0.40993295, 0.40942161, 0.40429565500000003, 0.40059427, 0.39808442499999996, 0.39598453499999997, 0.394692495, 0.39855179, 0.406041005, 0.41133272499999995, 0.41161209, 0.40781376, 0.402206125, 0.39839372500000003, 0.396797955, 0.395110265, 0.3928968, 0.39065207, 0.38912019999999997, 0.387795495, 0.38656861, 0.385535625, 0.3845253, 0.38357006499999996], [0.083407172, 0.08283775049999999, 0.08237390250000001, 0.082268105, 0.08219922950000001, 0.0821180555, 0.082449362, 0.0815572685, 0.0813156805, 0.08070608, 0.08066194850000001, 0.0806518275, 0.0808519045, 0.0808096035, 0.08082654249999999, 0.081103038, 0.08130917, 0.0813098255, 0.08008990799999999, 0.07959978699999999, 0.079853038, 0.0799719735, 0.0801070945, 0.0802104075, 0.0802553295, 0.080385309, 0.0805366195, 0.080635458, 0.08070546, 0.0809283495, 0.08093573, 0.080938103, 0.080996096, 0.081091056, 0.081039, 0.0811866515, 0.08157274600000002, 0.08188909450000001, 0.081940162, 0.0820043], [0.458243375, 0.45705507500000003, 0.45973627499999997, 0.46144786000000004, 0.458547115, 0.45694596, 0.455326655, 0.454190435, 0.46123544000000005, 0.46756946499999996, 0.46361881, 0.460433515, 0.45812469499999997, 0.456136325, 0.454516225, 0.45476722, 0.456119025, 0.45348085, 0.45152854, 0.45011633500000003, 0.44926237999999996, 0.44845381500000003, 0.44834149500000003, 0.449788395, 0.455010265, 0.46290378, 0.46651968, 0.46017452, 0.456047485, 0.45315178500000003, 0.45089921, 0.453915485, 0.47844904, 0.48599043000000003, 0.482366555, 0.47548630000000003, 0.46752096000000004, 0.465412295, 0.461110945, 0.458201395]]"
